id,day,author,problem,language,ac,len,word,source,token,time,memory,status
4333632,2013/8/24 22:03,hl_joker,41A - Translation,Python 3,Accepted,1,16,"r = input ; print ( ""YNEOS"" [ r ()!= r ()[::- 1 ]:: 2 ])",pln pun pln pun kwd pun str pun pln pun pln pun lit pun lit pun,124 ms,0 KB,41
15101288,2015/12/30 17:28,merolish,42A - Guilty --- to the kitchen!,Python 3,Accepted,5,66,"n ,  v  =  map ( int ,  input (). split ()) a  =  list ( map ( int ,  input (). split ())) b  =  list ( map ( int ,  input (). split ())) r  =  min ( bi  /  ai  for  ai ,  bi  in  zip ( a ,  b )) print ( min ( v ,  r  *  sum ( a )))",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun,124 ms,0 KB,42
63948928,2019/10/31 23:08,Soumya_123,43A - Football,Python 3,Accepted,2,24,n = int ( input ()) print ( sorted ([ input ()   for  _  in  range ( n )])[ n // 2 ]),pln pun pln pun pln pun kwd pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun lit pun,248 ms,0 KB,43
79204547,2020/5/6 21:39,coderemite,44A - Indian Summer,Python 3,Accepted,1,10,print ( len ({*[* open ( 0 )][ 1 :]})),kwd pun pln pun pln pun lit pun lit pun,218 ms,6500 KB,44
79208947,2020/5/7 0:21,coderemite,45A - Codecraft III,Python 3,Accepted,4,39,import  calendar a = input () b =[ calendar . month_name [ i ] for  i  in  range ( 13 )][ 1 :] print ( b [( int ( input ())+ b . index ( a ))% 12 ]),kwd pln pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun lit pun lit pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun,310 ms,7500 KB,45
58926369,2019/8/16 22:45,vats8,46A - Ball Game,Python 3,Accepted,4,34,"n , x = int ( input ()), 0 for  i  in  range ( 1 , n ):  x =( x + i )% n   print ( x + 1 , '' )",pln pun pln pun pln pun pln pun lit kwd pln kwd pln pun lit pun pln pun pln pun pln pun pln pun pln pln kwd pun pln pun lit pun str pun,248 ms,0 KB,46
51971905,2019/3/29 15:46,UTMoonlight,47A - Triangular numbers,Python 3,Accepted,1,20,print ( 'YNEOS' [( int ( input ())* 8 + 1 )** 0.5 % 1 > 0 :: 2 ]),kwd pun str pun pln pun pln pun lit pun lit pun lit pun lit pun lit pun lit pun,218 ms,0 KB,47
74676366,2020/3/28 23:47,coderemite,48A - Rock-paper-scissors,Python 3,Accepted,8,69,"a =[ input () for  _  in [ 0 ]* 3 ] d = dict ( zip ( 'rsp' , 'spr' )) r = 'FMS' for  i  in  range ( 3 ):    if  sum ( x [ 0 ]== d [ a [ i ][ 0 ]]   for  x  in  a )== 2 :      print ( r [ i ])     exit () print ( '?' )",pln pun pln pun kwd pln kwd pun lit pun lit pun pln pun pln pun pln pun str pun str pun pln pun str kwd pln kwd pln pun lit pun pln kwd pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln kwd pln kwd pln pun lit pun pln kwd pun pln pun pln pun pln pun kwd pun str pun,248 ms,0 KB,48
49117411,2019/1/28 20:34,Pragya464,49A - Sleuth,Python 3,Accepted,1,19,print ( 'NYOE S' [ input ()[:- 1 ]. rstrip ()[- 1 ]   in   'aeiouyAEIOUY' :: 2 ]),kwd pun str pun pln pun lit pun pln pun lit pun pln kwd pln str pun lit pun,218 ms,0 KB,49
11324563,2015/5/27 21:53,SerVasilich,50A - Domino piling,Python 3,Accepted,1,14,print ( eval ( '*' . join ( input (). split ()))// 2 ),kwd pun pln pun str pun pln pun pln pun pln pun lit pun,92 ms,0 KB,50
72723105,2020/3/8 14:01,cs1g,51A - Cheaterius's Problem,Python 3,Accepted,13,71,I  =  input   n  =  int ( I ()) X  =  set ()   for  i  in  range ( n ):     s  =  I ()   +  I ()[::- 1 ]      if  i  <  n - 1 :         I ()      if  all ( s  not   in  x  for  x  in  X ):         X . add ( 2 * s )   print ( len ( X )),pln pun pln pln pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln kwd pln pun pln pun lit pun pln pun pln kwd pln pun pln kwd pln kwd pln kwd pln kwd pln pun pln pun pln pun lit pun pln pun pln kwd pun pln pun pln pun,248 ms,300 KB,51
79172394,2020/5/6 18:10,coderemite,52A - 123-sequence,Python 3,Accepted,3,28,n = int ( input ()) a = input () print ( n - max ( a . count ( x ) for  x  in   '123' )),pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln str pun,278 ms,11600 KB,52
47510939,2018/12/26 9:29,Azizullo_Sadriddinov,53A - Autocomplete,Python 3,Accepted,11,60,"a = input () b = int ( input ()) c =[] for  i  in  range ( b ): 	d = input () 	 if  d [: len ( a )]== a : 		c . append ( d ) if  len ( c )> 0 : 	 print ( min ( c )) else : 	 print ( a )",pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun pln pun lit pun pln kwd pun pln pun pln pun kwd pun pln kwd pun pln pun,218 ms,0 KB,53
72741977,2020/3/8 19:46,cs1g,54A - Presents,Python 3,Accepted,7,73,"I  =   lambda :  map ( int ,  input (). split ())   n ,  k  =  I () C ,   * X  =  I () X  =   [ 0 ]   +  X  +   [ n + 1 ]   print ( C  +  sum (( X [ i + 1 ]- X [ i ]- 1 )// k  for  i  in  range ( C + 1 )))",pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun lit pun pln kwd pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln kwd pln kwd pln pun pln pun lit pun,218 ms,300 KB,54
72125774,2020/3/1 2:28,luogu_bot1,55A - Flea travel,Python 3,Accepted,2,20,n = int ( input ()) print ( 'NO' if  n & n - 1   else   'YES' ),pln pun pln pun pln pun kwd pun str kwd pln pun pln pun lit pln kwd pln str pun,124 ms,300 KB,55
79404504,2020/5/8 21:04,coderemite,56A - Bar,Python 3,Accepted,6,78,"a =[ 'ABSINTH' ,   'BEER' ,   'BRANDY' ,   'CHAMPAGNE' ,   'GIN' ,   'RUM' ,   'SAKE' ,   'TEQUILA' ,   'VODKA' ,   'WHISKEY' ,   'WINE' ] r = 0 for  s  in   [* open ( 0 )][ 1 :]:    if  s [ 0 ]. isdigit (): r += int ( s )< 18    else : r += s [:- 1 ] in  a print ( r )",pln pun str pun pln str pun pln str pun pln str pun pln str pun pln str pun pln str pun pln str pun pln str pun pln str pun pln str pun pln pun lit kwd pln kwd pln pun pln pun lit pun lit pun pln kwd pln pun lit pun pln pun pln pun pln pun pln pun lit pln kwd pun pln pun pln pun lit pun kwd pln kwd pun pln pun,218 ms,6500 KB,56
55566878,2019/6/14 18:59,aman06016,57A - Square Earth?,Python 3,Accepted,8,93,"n , x , y , p , q = map ( int , input (). split ()) d = abs ( x - p )+ abs ( y - q )   if ( abs ( x - p )== n ):     d = min ( n + y + q , 3 * n -( y + q )) if ( abs ( y - q )== n ):     d = min ( n + x + p , 3 * n -( x + p )) print ( d )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun kwd pun pln pun,218 ms,0 KB,57
43978099,2018/10/8 2:01,Cathos,58A - Chat room,Python 3,Accepted,1,23,s = iter ( input ()); print ( 'NYOE S' [ all ( c  in  s  for  c  in   'hello' ):: 2 ]),pln pun pln pun pln pun kwd pun str pun pln pun pln kwd pln kwd pln kwd pln str pun lit pun,124 ms,0 KB,58
44008427,2018/10/8 20:02,Cathos,59A - Word,Python 3,Accepted,1,31,"s = input (); print ([ s . lower (), s . upper ()][ sum ( x < '['   for  x  in  s )* 2 > len ( s )])",pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln pun str pln kwd pln kwd pln pun lit pun pln pun pln pun,248 ms,0 KB,59
72777245,2020/3/9 13:06,cs1g,60A - Where Are My Flakes?,Python 3,Accepted,12,94,"n ,  m  =  map ( int ,  input (). split ()) L ,  R  =   1 ,  n   for  _  in  range ( m ):     s  =  input (). split ()     i  =  int ( s [- 1 ])      if  s [ 2 ]   ==   'left' :         R  =  min ( R ,  i - 1 )      else :         L  =  max ( L ,  i + 1 )   print ( R - L + 1   if  L <= R  else   - 1 )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln kwd pln pun lit pun pln pun pln str pun pln pun pln pun pln pun pln pun lit pun pln kwd pun pln pun pln pun pln pun pln pun lit pun pln kwd pun pln pun pln pun lit pln kwd pln pun pln kwd pln pun lit pun,248 ms,300 KB,60
29540443,2017/8/18 2:17,ecnerwala,61A - Ultra-Fast Mathematician,Python 3,Accepted,1,27,"i = input ; print ( '' . join ( '01' [ a != b ] for  a , b  in  zip ( i (), i ())))",pln pun pln pun kwd pun str pun pln pun str pun pln pun pln pun kwd pln pun pln kwd pln pun pln pun pln pun,62 ms,0 KB,61
47777884,2018/12/31 8:48,SirULG,62A - A Student's Dream,Python 3,Accepted,6,62,"bl , br = map ( int , input (). split ()) al , ar = map ( int , input (). split ()) if  bl - 1 <= ar <= 2 * bl + 2   or  br - 1 <= al <= 2 * br + 2 :      print ( ""YES"" ) else :      print ( 'NO' )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun lit pun pln pun lit pun pln pun lit pln kwd pln pun lit pun pln pun lit pun pln pun lit pun pln kwd pun str pun kwd pun pln kwd pun str pun,218 ms,0 KB,62
79093369,2020/5/6 0:58,coderemite,63A - Sinking Ship,Python 3,Accepted,4,74,"n = int ( input ()) o = dict ( zip ( 'tminp' ,[ 0 , 1 , 1 , 2 , 3 ])) a = sorted ( enumerate ([ input (). split () for  _  in [ 0 ]* n ]), key = lambda  x :( o [ x [ 1 ][ 1 ][ 2 ]], x [ 0 ])) for  x  in  a : print ( x [ 1 ][ 0 ])",pln pun pln pun pln pun pln pun pln pun pln pun str pun lit pun lit pun lit pun lit pun lit pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pun lit pun pln pun pln pun kwd pln pun pln pun pln pun lit pun lit pun lit pun pln pun lit pun kwd pln kwd pln pun kwd pun pln pun lit pun lit pun,216 ms,0 KB,63
6014558,2014/3/14 15:24,yugle7,65A - Harry Potter and Three Spells,Python 3,Accepted,2,66,"a ,  b ,  c ,  d ,  e ,  f  =  map ( int ,  input (). split ()) print ( 'Ron'   if  a  *  e  *  c  <  f  *  d  *  b  or   ( c  ==   0   and  d )   or   ( a  ==   0   and  b  and  d )   else   'Hermione' )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun str pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln lit pln kwd pln pun pln kwd pln pun pln pun pln lit pln kwd pln kwd pln pun pln kwd pln str pun,218 ms,0 KB,65
19643755,2016/8/5 7:59,Amores,66A - Petya and Java,Python 3,Accepted,7,49,"n = int ( input ()) s = ""byte"" if  n > 127 : s = ""short"" if  n > 32767 : s = ""int"" if  n >= 2 ** 31 : s = ""long"" if  n >= 2 ** 63 : s = ""BigInteger"" print ( s )",pln pun pln pun pln pun pln pun str kwd pln pun lit pun pln pun str kwd pln pun lit pun pln pun str kwd pln pun lit pun lit pun pln pun str kwd pln pun lit pun lit pun pln pun str kwd pun pln pun,124 ms,4500 KB,66
36777991,2018/3/31 18:36,MassterMax,67A - Partial Teacher,Python 3,Accepted,23,205,"n = int ( input ()) s = input () w =[ 1 ]* n for  i  in  range ( n - 1 ):      if  s [ i ]== '=' :         w [ i + 1 ]= w [ i ]      elif  s [ i ]== 'R' :          if  w [ i + 1 ]<= w [ i ]:             w [ i + 1 ]= w [ i ]+ 1      else :          if  w [ i ]<= w [ i + 1 ]:             w [ i ]= w [ i + 1 ]+ 1 for  i  in  range ( n - 2 ,- 1 ,- 1 ):      if  s [ i ]== '=' :         w [ i ]= w [ i + 1 ]      elif  s [ i ]== 'R' :          if  w [ i + 1 ]== w [ i ]:             w [ i + 1 ]= w [ i ]+ 1      else :          if  w [ i ]<= w [ i + 1 ]:             w [ i ]= w [ i + 1 ]+ 1 for  i  in  range ( n ):      print ( w [ i ], end = ' ' )",pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln kwd pln kwd pln pun pln pun lit pun pln kwd pln pun pln pun str pun pln pun pln pun lit pun pln pun pln pun pln kwd pln pun pln pun str pun pln kwd pln pun pln pun lit pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pln kwd pun pln kwd pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun lit pun lit kwd pln kwd pln pun pln pun lit pun lit pun lit pun pln kwd pln pun pln pun str pun pln pun pln pun pln pun pln pun lit pun pln kwd pln pun pln pun str pun pln kwd pln pun pln pun lit pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pln kwd pun pln kwd pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun lit pun lit kwd pln kwd pln pun pln pun pln kwd pun pln pun pln pun pln pun str pun,186 ms,6900 KB,67
21206339,2016/10/5 13:53,orailly,68A - Irrational problem,Python 3,Accepted,2,36,"* l ,  a ,  b  =  map ( int ,  input (). split ()) print ( max ( 0 ,  min ( b  +   1 ,   * l )   -  a ))",pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun lit pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun,154 ms,0 KB,68
43994223,2018/10/8 13:39,Cathos,69A - Young Physicist,Python 3,Accepted,1,31,"print ( 'YNEOS' [ any ( map ( sum , zip (*[ map ( int , input (). split ()) for  x  in ' ' * int ( input ())]))):: 2 ])",kwd pun str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd str pun pln pun pln pun lit pun,248 ms,0 KB,69
21607829,2016/10/20 6:30,Amores,70A - Cookies,Python 3,Accepted,1,18,"print ( pow ( 3 , max ( int ( input ())- 1 , 0 ), 1000003 ))",kwd pun pln pun lit pun pln pun pln pun pln pun lit pun lit pun lit pun,77 ms,0 KB,70
47494714,2018/12/25 17:19,vjudge1,71A - Way Too Long Words,Python 3,Accepted,2,43,"for  _  in   [ 0 ]* int ( input ()):     s = input (); l = len ( s )- 2 ; print ([ s , s [ 0 ]+ str ( l )+ s [- 1 ]][ l > 8 ])",kwd pln kwd pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun kwd pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun pln pun lit pun,109 ms,0 KB,71
5455980,2013/12/17 19:00,yugle7,73A - The Elder Trolls IV: Oblivon,Python 3,Accepted,6,102,"x ,  y ,  z ,  k  =  map ( int ,  input (). split ()) x ,  y ,  z  =  sorted (( x ,  y ,  z )) a  =  min ( k  //   3 ,  x  -   1 ) b  =  min (( k  -  a )   //   2 ,  y  -   1 ) c  =  min ( k  -  a  -  b ,  z  -   1 ) print (( a  +   1 )   *   ( b  +   1 )   *   ( c  +   1 ))",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun kwd pun pln pun pln lit pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln lit pun,124 ms,0 KB,73
79417827,2020/5/9 0:44,coderemite,74A - Room Leader,Python 3,Accepted,5,64,"a =[] for  s  in   [* open ( 0 )][ 1 :]:   s = s . split ()   a +=[[ s [ 0 ],* map ( int , s [ 1 :])]] print ( max ( a , key = lambda  x : x [ 1 ]* 100 - x [ 2 ]* 50 + sum ( x [ 3 :]))[ 0 ])",pln pun kwd pln kwd pln pun pln pun lit pun lit pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun lit pun kwd pun pln pun pln pun pln pun kwd pln pun pln pun lit pun lit pun pln pun lit pun lit pun pln pun pln pun lit pun lit pun,248 ms,6500 KB,74
18891385,2016/7/5 4:45,Amores,75A - Life Without Zeros,Python 3,Accepted,4,49,"I = lambda  x : int ( str ( x ). replace ( '0' , '' )) a = int ( input ()) b = int ( input ()) print ( ""YNEOS"" [ I ( a )+ I ( b )!= I ( a + b ):: 2 ])",pln pun kwd pln pun pln pun pln pun pln pun pln pun str pun str pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun,124 ms,0 KB,75
20485648,2016/9/9 22:57,Amores,77A - Heroes,Python 3,Accepted,18,267,"R = range S = str . split I = input L = S ( 'Anka Chapay Cleo Troll Dracul Snowy Hexadecimal' ) h ={} for  i  in  R ( 7 ): h [ L [ i ]]= i d =[[] for  i  in  R ( 9 )] for  z  in   '0' * int ( I ()): a , _ , b = S ( I ()); d [ h [ a ]]+=[ h [ b ]] a , b , c = map ( int , S ( I ())) o =[ 10 ** 9 , 0 ] def  C ( q , w , e , n ):      if  n == 7 :          if   not ( q  and  w  and  e ): return         p =[ a // len ( q ), b // len ( w ), c //( len ( e ))]; p = max ( p )- min ( p ); l = sum ( k  in  g  for  g  in ( q , w , e ) for  h  in  g  for  k  in  d [ h ]); global  o          if  o [ 0 ]> p  or  o [ 0 ]== p  and  o [ 1 ]< l : o = p , l      else : C ( q +[ n ], w , e , n + 1 ); C ( q , w +[ n ], e , n + 1 ); C ( q , w , e +[ n ], n + 1 ) C ([],[],[], 0 ) print ( o [ 0 ], o [ 1 ])",pln pun pln pln pun pln pun pln pln pun pln pln pun pln pun str pun pln pun kwd pln kwd pln pun lit pun pln pun pln pun pln pun pln pln pun kwd pln kwd pln pun lit pun kwd pln kwd pln str pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun lit pun lit pun kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln pun lit pun pln kwd pln kwd pun pln kwd pln kwd pln pun kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln kwd pun pln pun pln pun pln pun kwd pln kwd pln kwd pln kwd pln pun pln pun kwd pln pln kwd pln pun lit pun pln kwd pln pun lit pun pln kwd pln pun lit pun pln pun pln pun pln pun pln pln kwd pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun lit pun kwd pun pln pun lit pun pln pun lit pun,186 ms,300 KB,77
79004557,2020/5/4 23:55,coderemite,78A - Haiku,Python 3,Accepted,3,43,"r = 0 for  i  in   [ 0 , 1 , 2 ]: r |= sum ( x  in   'aeiou'   for  x  in  input ())!= 5 + i % 2 * 2 print ( 'YNEOS' [ r :: 2 ])",pln pun lit kwd pln kwd pln pun lit pun lit pun lit pun pln pun pln pun pln kwd pln str pln kwd pln kwd pln pun lit pun pln pun lit pun lit kwd pun str pun pln pun lit pun,218 ms,0 KB,78
14550324,2015/11/29 3:19,Eeyore,79A - Bus Game,Python 3,Accepted,25,170,"x ,  y  =  map ( int ,  input (). split ())   c  =  min ( x  //   2 ,  y  //   24 ) x  -=   2   *  c y  -=   24   *  c   c  =  min ( x  //   3 ,  y  //   14 ) x  -=   3   *  c y  -=   14   *  c   c  =  min ( x  //   4 ,  y  //   4 ) x  -=   4   *  c y  -=   4   *  c   c  =  min ( x ,  y  //   34 ) x  -=   1   *  c y  -=   34   *  c   c  =  y  //   44 y  -=   44   *  c   if  y  >=   2   and   10   *  x  +  y  >=   22 :      print ( 'Ciel' ) else :      print ( 'Hanako' )",pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun pln pun pln lit pun pln pun pln lit pun pln pun pln lit pln pun pln pln pun pln lit pln pun pln pln pln pun pln pun pln pun pln lit pun pln pun pln lit pun pln pun pln lit pln pun pln pln pun pln lit pln pun pln pln pln pun pln pun pln pun pln lit pun pln pun pln lit pun pln pun pln lit pln pun pln pln pun pln lit pln pun pln pln pln pun pln pun pln pun pln pun pln lit pun pln pun pln lit pln pun pln pln pun pln lit pln pun pln pln pln pun pln pun pln lit pln pun pln lit pln pun pln pln kwd pln pun pln lit pln kwd pln lit pln pun pln pun pln pun pln lit pun pln kwd pun str pun kwd pun pln kwd pun str pun,154 ms,0 KB,79
20447827,2016/9/8 3:51,Amores,80A - Panoramix's Prediction,Python 3,Accepted,3,60,"f = lambda  x : all ( x % i  for  i  in  range ( 2 , x )) n , m = map ( int , input (). split ()) print ([ 'NO' , 'YES' ][ f ( m ) and  all ( not  f ( i ) for  i  in  range ( n + 1 , m ))])",pln pun kwd pln pun pln pun pln pun pln kwd pln kwd pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pun str pun str pun pln pun pln pun kwd pln pun kwd pln pun pln pun kwd pln kwd pln pun pln pun lit pun pln pun,154 ms,0 KB,80
7890623,2014/9/21 9:25,Qumeric,81A - Plug-in,Python 3,Accepted,5,36,s =[] for  c  in  input ():      if  s  and  c == s [- 1 ]: s . pop ()      else : s +=[ c ] print ( '' . join ( s )),pln pun kwd pln kwd pln pun pln kwd pln kwd pln pun pln pun lit pun pln pun pln pun pln kwd pun pln pun pln pun kwd pun str pun pln pun pln pun,280 ms,2300 KB,81
